"method","rmse_theta","rmse_theta_R","rmse_theta_map","rmse_phi","rmse_B","coverage_B","width_B","perplexity","time","theta_kind","phi_init","iters_converged","converged","polish_n_converged","scenario","replicate","seed"
"gscamm",0.153528997485507,0.237019188259352,0.0901851350884763,0.00441214694396576,0.78808816331856,0.722222222222222,1.70138435436409,191.469959992079,7.91515159606934,"structural","kmeans",37,TRUE,351,"baseline",1,853315193
"gscamm_boot",0.153528997485507,0.237019188259352,0.0901851350884763,0.00441214694396576,0.844167223088901,1,21.2949148747333,191.469959992079,963.176014900208,"structural","kmeans",37,TRUE,351,"baseline",1,853315193
"lda",0.0598616277479245,0.0598616277479245,0.0598616277479245,0.00511421258073253,0.828824143858963,0.111111111111111,0.222466158972199,168.123378255778,36.0085711479187,"posterior","random_dirichlet",NA,NA,NA,"baseline",1,853315193
"stm",0.031156887615667,0.031156887615667,0.031156887615667,0.00364206369251023,0.729386241427396,0.0416666666666667,0.156777828692776,165.124322705057,9.07978534698486,"posterior","spectral",NA,NA,NA,"baseline",1,853315193
NA,0.156753252463903,0.156753252463903,0.156753252463903,0.00689865619745381,1.17659374208523,0.0972222222222222,0.140008558905859,170.793992463552,31.5157661437988,"posterior","random",NA,NA,NA,"baseline",1,853315193
"gscamm",0.155162662646006,0.210459285648724,0.0937108846367786,0.00388304360982867,0.913113631734486,0.638888888888889,1.70141772225596,184.24182436892,13.0865705013275,"structural","kmeans",41,TRUE,265,"baseline",2,601901350
"gscamm_boot",0.155162662646006,0.210459285648724,0.0937108846367786,0.00388304360982867,0.868434437771744,1,21.6659404490371,184.24182436892,862.404286146164,"structural","kmeans",41,TRUE,265,"baseline",2,601901350
"lda",0.126533498991937,0.126533498991937,0.126533498991937,0.00403228670582649,1.38626411773978,0.0416666666666667,0.281434810449871,154.57458200883,47.1159026622772,"posterior","random_dirichlet",NA,NA,NA,"baseline",2,601901350
"stm",0.0442762108191831,0.0442762108191831,0.0442762108191831,0.00319174620213413,0.680725000428207,0.208333333333333,0.177797853065806,153.883910486155,11.822368144989,"posterior","spectral",NA,NA,NA,"baseline",2,601901350
NA,0.105508451020282,0.105508451020282,0.105508451020282,0.00617557141144239,0.768498724218817,0.138888888888889,0.151363396140624,159.911830852737,34.8613810539246,"posterior","random",NA,NA,NA,"baseline",2,601901350
"gscamm",0.158973811021582,0.216679177054439,0.118229494294003,0.00359365919994739,0.929247459098404,0.583333333333333,1.74695881905204,187.064320699418,11.6769630908966,"structural","kmeans",40,TRUE,255,"baseline",3,237766255
"gscamm_boot",0.158973811021582,0.216679177054439,0.118229494294003,0.00359365919994739,0.913008735312601,1,22.8889724035462,187.064320699418,947.201760292053,"structural","kmeans",40,TRUE,255,"baseline",3,237766255
"lda",0.12769609022536,0.12769609022536,0.12769609022536,0.00353271394796879,1.46948070175422,0.0138888888888889,0.244020105376928,154.699888976731,50.9770727157593,"posterior","random_dirichlet",NA,NA,NA,"baseline",3,237766255
"stm",0.0818833903649639,0.0818833903649639,0.0818833903649639,0.00378241812979427,1.30480848204396,0.0833333333333333,0.190409832452426,154.346804423699,8.04891109466553,"posterior","spectral",NA,NA,NA,"baseline",3,237766255
NA,0.0900304954037237,0.0900304954037237,0.0900304954037237,0.00535126305214787,1.16080440976535,0.0138888888888889,0.1912196152961,156.70382519779,30.6394910812378,"posterior","random",NA,NA,NA,"baseline",3,237766255
"gscamm",0.138673308736681,0.225991398890133,0.092923364238484,0.00460335430656411,0.821656792516996,0.694444444444444,1.64281629752656,186.53076434537,8.21897292137146,"structural","kmeans",38,TRUE,334,"baseline",4,2002443372
